VIX	VIX	airport	Eurico de Aguiar Salles	-20.258056	-40.286389	Vitória, Espírito Santo	VIX	Brazil	BR	America/Sao_Paulo
ARH	ARH	airport	Talagi	64.600278	40.716667	Arkhangelsk	ARH	Russia	RU	Europe/Moscow
ASF	ASF	airport	Narimanovo	46.283333	48.006389	Astrakhan	ASF	Russia	RU	Europe/Samara
ASU	ASU	airport	Silvio Pettirossi International	-25.239722	-57.519167	Asunción	ASU	Paraguay	PY	America/Asuncion
NAT	NAT	airport	Augusto Severo International	-5.768056	-35.376111	Natal	NAT	Brazil	BR	America/Fortaleza
OGZ	OGZ	airport	Beslan	43.205	44.606667	Vladikavkaz	OGZ	Russia	RU	Europe/Moscow
BTV	BTV	airport	Burlington International	44.471944	-73.153333	Burlington	BTV	United States	US	America/New_York
BZN	BZN	airport	Bozeman Yellowstone International	45.7775	-111.15306	Bozeman	BZN	United States	US	America/Denver
VCP	VCP	airport	Viracopos International	-23.008056	-47.134722	São Paulo	SAO	Brazil	BR	America/Sao_Paulo
CGH	CGH	airport	São Paulo–Congonhas	-23.626667	-46.658056	São Paulo	SAO	Brazil	BR	America/Sao_Paulo
DVO	DVO	airport	Francisco Bangoy International	7.125278	125.645556	Davao	DVO	Philippines	PH	Asia/Manila
STI	STI	airport	Cibao International	19.406111	-70.604722	Santiago de los Caballeros	STI	Dominican Republic	DO	America/Santo_Domingo
DUR	DUR	airport	Durban International	-29.614444	31.116389	Durban	DUR	South Africa	ZA	Africa/Johannesburg
WDH	WDH	airport	Hosea Kutako International	-22.48	17.470833	Windhoek	WDH	Namibia	NA	Africa/Windhoek
EFL	EFL	airport	Kephalonia International	38.12	20.500556	Cephalonia	EFL	Greece	GR	Europe/Athens
GDZ	GDZ	airport	Gelendzhik	44.579167	38.011944	Gelendzhik	GDZ	Russia	RU	Europe/Moscow
PIK	PIK	airport	Glasgow Prestwick	55.509444	-4.586667	Glasgow	GLA	United Kingdom	GB	Europe/London
MAO	MAO	airport	Eduardo Gomes International	-3.038611	-60.049722	Manaus	MAO	Brazil	BR	America/Boa_Vista
KBL	KBL	airport	Hamid Karzai International	34.565833	69.2125	Kabul	KBL	Afghanistan	AF	Asia/Kabul
KOS	KOS	airport	Sihanoukville International	10.579722	103.636944	Sihanoukville Province	KOS	Cambodia	KH	Asia/Phnom_Penh
KYA	KYA	airport	Konya	37.978889	32.561944	Konya	KYA	Turkey	TR	Europe/Istanbul
SEN	SEN	airport	London Southend	51.571389	0.695556	London	LON	United Kingdom	GB	Europe/London
MST	MST	airport	Maastricht Aachen	50.915833	5.776944	Maastricht	MST	Netherlands	NL	Europe/Amsterdam
PDG	PDG	airport	Minangkabau International	-0.875	100.351944	Padang	PDG	Indonesia	ID	Asia/Jakarta
PKC	PKC	airport	Petropavlovsk-Kamchatsky	53.169444	158.450833	Petropavlovsk-Kamchatsky	PKC	Russia	RU	Asia/Anadyr
STW	STW	airport	Stavropol Shpakovskoye	45.109167	42.112778	Stavropol	STW	Russia	RU	Europe/Moscow
ULN	ULN	airport	Chinggis Khaan International	47.843056	106.766667	Ulaanbaatar	ULN	Mongolia	MN	Asia/Ulaanbaatar
PLS	PLS	airport	Providenciales International	21.773611	-72.265833	Providenciales	PLS	Turks & Caicos Islands	TC	America/Grand_Turk
SBZ	SBZ	airport	Sibiu International	45.785556	24.091389	Sibiu	SBZ	Romania	RO	Europe/Bucharest
COR	COR	airport	Ingeniero Aeronáutico Ambrosio L.V. Taravella International	-31.31	-64.208333	Córdoba	COR	Argentina	AR	America/Cordoba
AES	AES	airport	Ålesund Airport, Vigra	62.560278	6.110278	Ålesund	AES	Norway	NO	Europe/Oslo
BEL	BEL	airport	Val de Cans International	-1.379167	-48.476389	Belém	BEL	Brazil	BR	America/Belem
BZE	BZE	airport	Philip S. W. Goldson International	17.539167	-88.308333	Belize City	BZE	Belize	BZ	America/Belize
BES	BES	airport	Brest Bretagne	48.447222	-4.421667	Brest	BES	France	FR	Europe/Paris
BGW	BGW	airport	Baghdad International	33.2625	44.234444	Baghdad	BGW	Iraq	IQ	Asia/Baghdad
BQS	BQS	airport	Ignatyevo	50.425278	127.4125	Blagoveshchensk	BQS	Russia	RU	Asia/Yakutsk
VCA	VCA	airport	Can Tho International	10.051389	105.763333	Can Tho	VCA	Vietnam	VN	Asia/Saigon
DAY	DAY	airport	Dayton International	39.9025	-84.219444	Dayton	DAY	United States	US	America/New_York
DJE	DJE	airport	Djerba–Zarzis International	33.875	10.775556	Djerba	DJE	Tunisia	TN	Africa/Tunis
EBB	EBB	airport	Entebbe International	0.0425	32.443611	Entebbe	EBB	Uganda	UG	Africa/Kampala
ICT	ICT	airport	Wichita Dwight D. Eisenhower National	37.652778	-97.433056	Wichita	ICT	United States	US	America/Chicago
VRA	VRA	airport	Juan Gualberto Gómez	23.034444	-81.435278	Varadero	VRA	Cuba	CU	America/Havana
GSO	GSO	airport	Piedmont Triad International	36.097778	-79.937222	Greensboro	GSO	United States	US	America/New_York
HIJ	HIJ	airport	Hiroshima	34.436111	132.919444	Hiroshima	HIJ	Japan	JP	Asia/Tokyo
JAI	JAI	airport	Jaipur International	26.824167	75.812222	Jaipur	JAI	India	IN	Asia/Calcutta
JER	JER	airport	Jersey	49.207778	-2.195278	Saint Helier	JER	Jersey	JE	Europe/Jersey
KEJ	KEJ	airport	Kemerovo International	55.27	86.107222	Kemerovo	KEJ	Russia	RU	Asia/Krasnoyarsk
KOJ	KOJ	airport	Kagoshima	31.803333	130.719444	Kagoshima	KOJ	Japan	JP	Asia/Tokyo
KRS	KRS	airport	Kristiansand Airport, Kjevik	58.204167	8.085278	Kristiansand	KRS	Norway	NO	Europe/Oslo
KRT	KRT	airport	Khartoum International	15.589444	32.553056	Khartoum	KRT	Sudan	SD	Africa/Khartoum
LIR	LIR	airport	Daniel Oduber Quirós International	10.593333	-85.544444	Liberia	LIR	Costa Rica	CR	America/Costa_Rica
LIT	LIT	airport	Clinton National	34.729444	-92.224444	Little Rock	LIT	United States	US	America/Chicago
LUZ	LUZ	airport	Lublin	51.231389	22.690556	Lublin	LUZ	Poland	PL	Europe/Warsaw
MDL	MDL	airport	Mandalay International	21.702222	95.978056	Mandalay	MDL	Myanmar (Burma)	MM	Asia/Rangoon
SFB	SFB	airport	Orlando Sanford International	28.777778	-81.2375	Orlando	ORL	United States	US	America/New_York
MMY	MMY	airport	Miyako	24.782778	125.295	Miyakojima	MMY	Japan	JP	Asia/Tokyo
NAL	NAL	airport	Nalchik	43.512778	43.636667	Nalchik	NAL	Russia	RU	Europe/Moscow
PMF	PMF	airport	Parma	44.822222	10.295278	Parma	PMF	Italy	IT	Europe/Rome
SRQ	SRQ	airport	Sarasota–Bradenton International	27.395556	-82.554444	Sarasota	SRQ	United States	US	America/New_York
ZAZ	ZAZ	airport	Zaragoza	41.666111	-1.041667	Zaragoza	ZAZ	Spain	ES	Europe/Madrid
PNQ	PNQ	airport	Pune	18.582222	73.919722	Pune	PNQ	India	IN	Asia/Calcutta
STT	STT	airport	Cyril E. King	18.337222	-64.973333	Saint Thomas	STT	United States	US	America/St_Thomas
ADZ	ADZ	airport	Gustavo Rojas Pinilla International	12.583611	-81.711111	San Andrés	ADZ	Colombia	CO	America/Bogota
RMF	RMF	airport	Marsa Alam International	25.557222	34.583611	Marsa Alam	RMF	Egypt	EG	Africa/Cairo
BAQ	BAQ	airport	Ernesto Cortissoz International	10.889722	-74.780833	Barranquilla	BAQ	Colombia	CO	America/Bogota
BJX	BJX	airport	Del Bajío International	20.993333	-101.48083	León	BJX	Mexico	MX	America/Mexico_City
BOH	BOH	airport	Bournemouth	50.78	-1.8425	Bournemouth	BOH	United Kingdom	GB	Europe/London
GCM	GCM	airport	Owen Roberts International	19.292778	-81.357778	Grand Cayman	GCM	Cayman Islands	KY	America/Cayman
CIY	CIY	airport	Comiso	36.994722	14.606944	Comiso	CIY	Italy	IT	Europe/Rome
CSY	CSY	airport	Cheboksary	56.090278	47.347222	Cheboksary	CSY	Russia	RU	Europe/Moscow
DKR	DKR	airport	Léopold Sédar Senghor International	14.7425	-17.493333	Dakar	DKR	Senegal	SN	Africa/Dakar
EYW	EYW	airport	Key West International	24.556111	-81.759444	Key West	EYW	United States	US	America/New_York
GRV	GRV	airport	Grozny	43.388333	45.7	Grozny	GRV	Russia	RU	Europe/Moscow
HTA	HTA	airport	Kadala	52.026389	113.305556	Chita	HTA	Russia	RU	Asia/Yakutsk
IJK	IJK	airport	Izhevsk	56.829167	53.457778	Izhevsk	IJK	Russia	RU	Europe/Samara
YYJ	YYJ	airport	Victoria International	48.646944	-123.42583	Victoria	YYJ	Canada	CA	America/Vancouver
NQY	NQY	airport	Cornwall Airport Newquay	50.443333	-5.001667	Newquay	NQY	United Kingdom	GB	Europe/London
PPP	PPP	airport	Whitsunday Coast	-20.494167	148.553056	Proserpine	PPP	Australia	AU	Australia/Brisbane
RAI	RAI	airport	Nelson Mandela International	14.941389	-23.484722	Praia	RAI	Cape Verde	CV	Atlantic/Cape_Verde
PVK	PVK	airport	Aktion National	38.925556	20.765278	Preveza	PVK	Greece	GR	Europe/Athens
SCW	SCW	airport	Syktyvkar	61.646944	50.845	Syktyvkar	SCW	Russia	RU	Europe/Moscow
SWF	SWF	airport	Stewart International	41.504167	-74.104722	Newburgh	SWF	United States	US	America/New_York
SZF	SZF	airport	Samsun-Çarşamba	41.254444	36.567222	Samsun	SZF	Turkey	TR	Europe/Istanbul
UTH	UTH	airport	Udon Thani International	17.386389	102.788333	Udon Thani	UTH	Thailand	TH	Asia/Bangkok
VLL	VLL	airport	Valladolid	41.706111	-4.851944	Valladolid	VLL	Spain	ES	Europe/Madrid
LKO	LKO	airport	Chaudhary Charan Singh International	26.760556	80.889444	Lucknow	LKO	India	IN	Asia/Calcutta
SKD	SKD	airport	Samarkand International	39.700556	66.984722	Samarkand	SKD	Uzbekistan	UZ	Asia/Samarkand
ABJ	ABJ	airport	Port Bouet	5.261389	-3.926389	Abidjan	ABJ	Côte d’Ivoire	CI	Africa/Abidjan
XNA	XNA	airport	Northwest Arkansas Regional	36.004722	-94.17	Fayetteville	FYV	United States	US	America/Chicago
CDT	CDT	airport	Castellón–Costa Azahar	40.214167	0.073333	Castellón de la Plana	CDT	Spain	ES	Europe/Madrid
BDA	BDA	airport	L.F. Wade International	32.364167	-64.678611	Bermuda	BDA	United Kingdom	GB	Atlantic/Bermuda
CAK	CAK	airport	Akron–Canton	40.916111	-81.442222	Akron	CAK	United States	US	America/New_York
HPN	HPN	airport	Westchester County	41.066944	-73.7075	Westchester County, New York	HPN	United States	US	America/New_York
DEB	DEB	airport	Debrecen International	47.488889	21.615278	Debrecen	DEB	Hungary	HU	Europe/Budapest
DND	DND	airport	Dundee	56.452222	-3.025556	Dundee	DND	United Kingdom	GB	Europe/London
POP	POP	airport	Gregorio Luperón International	19.757778	-70.57	Puerto Plata	POP	Dominican Republic	DO	America/Santo_Domingo
EUG	EUG	airport	Eugene	44.124722	-123.21194	Eugene	EUG	United States	US	America/Los_Angeles
PEG	PEG	airport	San Francesco d Assisi	43.097222	12.510278	Perugia	PEG	Italy	IT	Europe/Rome
DSS	DSS	airport	Blaise Diagne International Airport	14.671111	-17.066944	Dakar	DKR	Senegal	SN	Africa/Dakar
JSI	JSI	airport	Skiathos Island National	39.177222	23.503611	Skiathos	JSI	Greece	GR	Europe/Athens
KLX	KLX	airport	Kalamata International	37.068333	22.025556	Kalamata	KLX	Greece	GR	Europe/Athens
KVA	KVA	airport	Kavala International	40.913333	24.619167	Kavala	KVA	Greece	GR	Europe/Athens
MCZ	MCZ	airport	Zumbi dos Palmares International	-9.510833	-35.791667	Maceió	MCZ	Brazil	BR	America/Fortaleza
MID	MID	airport	Mérida International	20.936944	-89.657778	Mérida	MID	Mexico	MX	America/Mexico_City
MIR	MIR	airport	Monastir Habib Bourguiba International	35.758056	10.754722	Monastir	MIR	Tunisia	TN	Africa/Tunis
MJT	MJT	airport	Mytilene International	39.053333	26.602222	Mytilene	MJT	Greece	GR	Europe/Athens
ORN	ORN	airport	Oran Es Sénia	35.623889	-0.621111	Oran	ORN	Algeria	DZ	Africa/Algiers
PAP	PAP	airport	Toussaint Louverture International	18.58	-72.2925	Port-au-Prince	PAP	Haiti	HT	America/Port-au-Prince
PAS	PAS	airport	Paros National	37.010278	25.128611	Parikia	PAS	Greece	GR	Europe/Athens
PGF	PGF	airport	Perpignan–Rivesaltes	42.740833	2.869722	Perpignan	PGF	France	FR	Europe/Paris
RTW	RTW	airport	Saratov Tsentralny	51.565	46.046667	Saratov	RTW	Russia	RU	Europe/Moscow
RZE	RZE	airport	Rzeszów–Jasionka	50.11	22.018889	Rzeszów	RZE	Poland	PL	Europe/Warsaw
SID	SID	airport	Amílcar Cabral International	16.741389	-22.949444	Sal	SID	Cape Verde	CV	Atlantic/Cape_Verde
VIT	VIT	airport	Vitoria	42.882778	-2.724444	Vitoria-Gasteiz	VIT	Spain	ES	Europe/Madrid
WEH	WEH	airport	Weihai Dashuibo	37.187222	122.228889	Weihai	WEH	China	CN	Asia/Shanghai
YNJ	YNJ	airport	Yanji Chaoyangchuan International	42.882778	129.451389	Yanji	YNJ	China	CN	Asia/Shanghai
MCY	MCY	airport	Sunshine Coast	-26.603333	153.091111	Sunshine Coast Region	MCY	Australia	AU	Australia/Brisbane
TEQ	TEQ	airport	Tekirdağ Çorlu	41.138889	27.919444	Tekirdağ	TEQ	Turkey	TR	Europe/Istanbul
ELQ	ELQ	airport	Prince Nayef bin Abdulaziz Regional	26.302778	43.773889	Al-Qassim Region	ELQ	Saudi Arabia	SA	Asia/Riyadh
AHB	AHB	airport	Abha Regional	18.240278	42.656667	Abha	AHB	Saudi Arabia	SA	Asia/Riyadh
BCM	BCM	airport	George Enescu International	46.521944	26.910278	Bacău	BCM	Romania	RO	Europe/Bucharest
CNF	CNF	airport	Tancredo Neves International	-19.633889	-43.968889	Belo Horizonte	BHZ	Brazil	BR	America/Sao_Paulo
CAE	CAE	airport	Columbia Metropolitan	33.938889	-81.119444	Columbia	CAE	United States	US	America/New_York
CUF	CUF	airport	Cuneo International	44.5475	7.623056	Cuneo	CUF	Italy	IT	Europe/Rome
DIY	DIY	airport	Diyarbakır	37.893889	40.201111	Diyarbakır	DIY	Turkey	TR	Europe/Istanbul
DUD	DUD	airport	Dunedin	-45.929167	170.1975	Dunedin	DUD	New Zealand	NZ	Pacific/Auckland
MME	MME	airport	Durham Tees Valley	54.509167	-1.429444	Durham, England	MME	United Kingdom	GB	Europe/London
HTI	HTI	airport	Great Barrier Reef	-20.358056	148.951667	Hamilton Island	HTI	Australia	AU	Australia/Brisbane
HAU	HAU	airport	Haugesund Airport, Karmøy	59.345278	5.208333	Haugesund	HAU	Norway	NO	Europe/Oslo
HFA	HFA	airport	Haifa	32.811389	35.043333	Haifa	HFA	Israel	IL	Asia/Jerusalem
HTY	HTY	airport	Hatay	36.359722	36.284722	Hatay Province	HTY	Turkey	TR	Europe/Istanbul
JNX	JNX	airport	Naxos Island National	37.082222	25.368611	Naxos	JNX	Greece	GR	Europe/Athens
JRO	JRO	airport	Kilimanjaro International	-3.429444	37.074444	Mount Kilimanjaro	JRO	Tanzania	TZ	Africa/Dar_es_Salaam
SXM	SXM	airport	Princess Juliana International	18.040833	-63.108889	Lower Prince's Quarter	SXM	Sint Maarten	SX	America/Curacao
LHW	LHW	airport	Lanzhou Zhongchuan International	36.516667	103.616667	Lanzhou	LHW	China	CN	Asia/Shanghai
LEX	LEX	airport	Blue Grass	38.036389	-84.605833	Lexington	LEX	United States	US	America/New_York
LWN	LWN	airport	Shirak	40.750278	43.859444	Gyumri	LWN	Armenia	AM	Asia/Yerevan
SMR	SMR	airport	Simón Bolívar International	11.119722	-74.230556	Santa Marta	SMR	Colombia	CO	America/Bogota
MBA	MBA	airport	Moi International	-4.028056	39.599722	Mombasa	MBA	Kenya	KE	Africa/Nairobi
NAV	NAV	airport	Nevşehir Kapadokya	38.771944	34.534444	Nevşehir	NAV	Turkey	TR	Europe/Istanbul
NDR	NDR	airport	Nador International	34.988889	-3.028333	Nador	NDR	Morocco	MA	Africa/Casablanca
OMR	OMR	airport	Oradea International	47.025278	21.9025	Oradea	OMR	Romania	RO	Europe/Bucharest
PIE	PIE	airport	St. Pete–Clearwater International	27.910278	-82.6875	Tampa	TPA	United States	US	America/New_York
SAP	SAP	airport	Ramón Villeda Morales International	15.452778	-87.923611	San Pedro Sula	SAP	Honduras	HN	America/Tegucigalpa
SCV	SCV	airport	Suceava International	47.6875	26.354167	Suceava	SCV	Romania	RO	Europe/Bucharest
SDK	SDK	airport	Sandakan	5.901389	118.061111	Sandakan	SDK	Malaysia	MY	Asia/Kuala_Lumpur
SMI	SMI	airport	Samos International	37.69	26.911667	Samos	SMI	Greece	GR	Europe/Athens
YLW	YLW	airport	Kelowna International	49.956111	-119.37778	Kelowna	YLW	Canada	CA	America/Vancouver
AXT	AXT	airport	Akita	39.615556	140.218611	Akita	AXT	Japan	JP	Asia/Tokyo
BJL	BJL	airport	Banjul International	13.338056	-16.652222	Banjul	BJL	Gambia	GM	Africa/Banjul
TLH	TLH	airport	Tallahassee International	30.391667	-84.349722	Tallahassee	TLH	United States	US	America/New_York
AAR	AAR	airport	Aarhus	56.303889	10.619444	Aarhus	AAR	Denmark	DK	Europe/Copenhagen
BOO	BOO	airport	Bodø	67.269167	14.365278	Bodø	BOO	Norway	NO	Europe/Oslo
USU	USU	airport	Francisco B. Reyes	12.121389	120.1	Busuanga, Palawan	USU	Philippines	PH	Asia/Manila
CFE	CFE	airport	Clermont-Ferrand Auvergne	45.785833	3.1625	Clermont-Ferrand	CFE	France	FR	Europe/Paris
CIT	CIT	airport	Shymkent International	42.364167	69.478889	Shymkent	CIT	Kazakhstan	KZ	Asia/Qyzylorda
DAB	DAB	airport	Daytona Beach International	29.18	-81.058056	Daytona Beach	DAB	United States	US	America/New_York
DNZ	DNZ	airport	Denizli Çardak	37.785556	29.701389	Denizli	DNZ	Turkey	TR	Europe/Istanbul
DWC	DWC	airport	Al Maktoum International	24.896111	55.16	Dubai	DXB	United Arab Emirates	AE	Asia/Dubai
OGU	OGU	airport	Ordu–Giresun	40.966944	38.085833	Giresun	OGU	Turkey	TR	Europe/Istanbul
SZZ	SZZ	airport	Solidarity Szczecin–Goleniów	53.584722	14.902222	Szczecin	SZZ	Poland	PL	Europe/Warsaw
LBC	LBC	airport	Lubeck Blankensee Airport	53.805401	10.7192	Lubeck		Germany	DE	Europe/Berlin
GNB	GNB	airport	Alpes–Isère	45.363056	5.332778	Grenoble	GNB	France	FR	Europe/Paris
HKD	HKD	airport	Hakodate	41.77	140.821944	Hakodate	HKD	Japan	JP	Asia/Tokyo
JAC	JAC	airport	Jackson Hole	43.607222	-110.73778	Jackson	JAC	United States	US	America/Denver
JSH	JSH	airport	Sitia Public	35.216111	26.101389	Sitia	JSH	Greece	GR	Europe/Athens
KBR	KBR	airport	Sultan Ismail Petra	6.1675	102.291111	Kota Bharu	KBR	Malaysia	MY	Asia/Kuala_Lumpur
KKJ	KKJ	airport	Kitakyushu	33.845833	131.034722	Kitakyushu	KKJ	Japan	JP	Asia/Tokyo
KSC	KSC	airport	Košice International	48.663056	21.241111	Košice	KSC	Slovakia	SK	Europe/Bratislava
KSF	KSF	airport	Kassel	51.408333	9.3775	Kassel	KSF	Germany	DE	Europe/Berlin
LMP	LMP	airport	Lampedusa	35.498056	12.618333	Lampedusa	LMP	Italy	IT	Europe/Rome
LXR	LXR	airport	Luxor International	25.671111	32.706667	Luxor	LXR	Egypt	EG	Africa/Cairo
MFR	MFR	airport	Rogue Valley International–Medford	42.374167	-122.87361	Medford	MFR	United States	US	America/Los_Angeles
NSN	NSN	airport	Nelson	-41.296667	173.224167	Nelson	NSN	New Zealand	NZ	Pacific/Auckland
OUD	OUD	airport	Angads	34.787222	-1.923889	Oujda	OUD	Morocco	MA	Africa/Casablanca
PDV	PDV	airport	Plovdiv	42.067778	24.850833	Plovdiv	PDV	Bulgaria	BG	Europe/Sofia
PEI	PEI	airport	Matecaña International	4.812778	-75.739444	Pereira	PEI	Colombia	CO	America/Bogota
RJK	RJK	airport	Rijeka	45.216944	14.570278	Rijeka	RJK	Croatia	HR	Europe/Zagreb
ULY	ULY	airport	Ulyanovsk Vostochny	54.401111	48.802778	Ulyanovsk	ULY	Russia	RU	Europe/Samara
AOK	AOK	airport	Karpathos Island National	35.421389	27.146111	Karpathos	AOK	Greece	GR	Europe/Athens
ANU	ANU	airport	V. C. Bird International	17.136667	-61.792778	Antigua	ANU	Antigua & Barbuda	AG	America/Antigua
AVL	AVL	airport	Asheville Regional	35.436111	-82.541944	Asheville	AVL	United States	US	America/New_York
HOR	HOR	airport	Horta	38.52	-28.716389	Horta, Azores	HOR	Portugal	PT	Atlantic/Azores
MLH	MLH	airport	Mulhouse/Basel EuroAirport French  FR	47.600833	7.529167	Basel	EAP	Switzerland	CH	Europe/Paris
BOB	BOB	airport	Bora Bora	-16.444444	-151.75139	Bora Bora	BOB	French Polynesia	PF	Pacific/Tahiti
CID	CID	airport	The Eastern Iowa	41.884722	-91.710833	Cedar Rapids	CID	United States	US	America/Chicago
CGB	CGB	airport	Marechal Rondon International	-15.653056	-56.116667	Cuiabá	CGB	Brazil	BR	America/Campo_Grande
VVI	VVI	airport	Viru Viru International	-17.644722	-63.135278	Santa Cruz de la Sierra	SRZ	Bolivia	BO	America/La_Paz
YXE	YXE	airport	Saskatoon John G. Diefenbaker International	52.170833	-106.69972	Saskatoon	YXE	Canada	CA	America/Regina
MLX	MLX	airport	Malatya Erhaç	38.435278	38.091111	Malatya	MLX	Turkey	TR	Europe/Istanbul
ERZ	ERZ	airport	Erzurum	39.956389	41.170278	Erzurum	ERZ	Turkey	TR	Europe/Istanbul
ETZ	ETZ	airport	Metz–Nancy–Lorraine	48.978333	6.246667	Nancy	ETZ	France	FR	Europe/Paris
EZS	EZS	airport	Elazığ	38.606944	39.291389	Elazığ	EZS	Turkey	TR	Europe/Istanbul
GMZ	GMZ	airport	La Gomera	28.029722	-17.214722	San Sebastián de La Gomera	GMZ	Spain	ES	Atlantic/Canary
MDZ	MDZ	airport	Governor Francisco Gabrielli International	-32.831667	-68.792778	Mendoza	MDZ	Argentina	AR	America/Mendoza
GPA	GPA	airport	Araxos	38.151111	21.425556	Patras	GPA	Greece	GR	Europe/Athens
HRE	HRE	airport	Harare International	-17.931944	31.092778	Harare	HRE	Zimbabwe	ZW	Africa/Harare
IGT	IGT	airport	Nazran	43.324167	45.003056	Nazran	IGT	Russia	RU	Europe/Moscow
ITO	ITO	airport	Hilo International	19.721389	-155.04833	Hilo	ITO	United States	US	Pacific/Honolulu
JKH	JKH	airport	Chios Island National	38.343056	26.140556	Chios	JKH	Greece	GR	Europe/Athens
KKC	KKC	airport	Khon Kaen	16.464444	102.782222	Khon Kaen	KKC	Thailand	TH	Asia/Bangkok
KLV	KLV	airport	Karlovy Vary	50.203056	12.915	Karlovy Vary	KLV	Czechia	CZ	Europe/Prague
KMI	KMI	airport	Miyazaki	31.877222	131.448611	Miyazaki	KMI	Japan	JP	Asia/Tokyo
LST	LST	airport	Launceston	-41.545278	147.211111	City of Launceston	LST	Australia	AU	Australia/Melbourne
MQF	MQF	airport	Magnitogorsk International	53.393056	58.755556	Magnitogorsk	MQF	Russia	RU	Asia/Yekaterinburg
MDT	MDT	airport	Harrisburg International	40.193611	-76.763333	Harrisburg	HAR	United States	US	America/New_York
MQM	MQM	airport	Mardin	37.223333	40.631667	Mardin	MQM	Turkey	TR	Europe/Istanbul
NWI	NWI	airport	Norwich	52.675833	1.282778	Norwich	NWI	United Kingdom	GB	Europe/London
PXO	PXO	airport	Porto Santo	33.070833	-16.349722	Vila Baleira	PXO	Portugal	PT	Europe/Lisbon
TSA	TSA	airport	Taipei Songshan	25.069722	121.5525	Taipei	TPE	Taiwan	TW	Asia/Taipei
VAS	VAS	airport	Sivas	39.813889	36.903611	Sivas	VAS	Turkey	TR	Europe/Istanbul
SLZ	SLZ	airport	Marechal Cunha Machado International	-2.585278	-44.234167	São Luís	SLZ	Brazil	BR	America/Fortaleza
BIL	BIL	airport	Billings Logan International	45.807778	-108.54278	Billings	BIL	United States	US	America/Denver
BPS	BPS	airport	Porto Seguro	-16.438611	-39.080833	Porto Seguro	BPS	Brazil	BR	America/Fortaleza
CZM	CZM	airport	Cozumel International	20.521667	-86.936944	Cozumel	CZM	Mexico	MX	America/Cancun
SDU	SDU	airport	Santos Dumont	-22.910556	-43.163056	Rio de Janeiro	RIO	Brazil	BR	America/Sao_Paulo
EDO	EDO	airport	Balıkesir Koca Seyit	39.554722	27.013889	Edremit	EDO	Turkey	TR	Europe/Istanbul
EVE	EVE	airport	Harstad/Narvik Airport, Evenes	68.491389	16.678056	Narvik	EVE	Norway	NO	Europe/Oslo
FAI	FAI	airport	Fairbanks International	64.815	-147.85639	Fairbanks	FAI	United States	US	America/Anchorage
FSD	FSD	airport	Sioux Falls Regional	43.581944	-96.741944	Sioux Falls	FSD	United States	US	America/Chicago
GDX	GDX	airport	Sokol	59.911111	150.720556	Magadan	GDX	Russia	RU	Asia/Srednekolymsk
HMB	HMB	airport	Sohag International	26.342778	31.742778	Sohag	HMB	Egypt	EG	Africa/Cairo
HSV	HSV	airport	Huntsville International	34.637222	-86.775	Huntsville	HSV	United States	US	America/Chicago
ILD	ILD	airport	Lleida–Alguaire	41.728056	0.535278	Lleida	ILD	Spain	ES	Europe/Madrid
IOA	IOA	airport	Ioannina National	39.696389	20.8225	Ioannina	IOA	Greece	GR	Europe/Athens
KIJ	KIJ	airport	Niigata	37.955833	139.120833	Niigata	KIJ	Japan	JP	Asia/Tokyo
KSY	KSY	airport	Kars Harakani	40.562222	43.115	Kars	KSY	Turkey	TR	Europe/Istanbul
LYR	LYR	airport	Svalbard Airport, Longyear	78.246111	15.465556	Longyearbyen	LYR	Svalbard & Jan Mayen	SJ	Arctic/Longyearbyen
VAN	VAN	airport	Van Ferit Melen	38.468333	43.332222	Van	VAN	Turkey	TR	Europe/Istanbul
MLN	MLN	airport	Melilla	35.279722	-2.956389	Melilla	MLN	Spain	ES	Europe/Madrid
MLO	MLO	airport	Milos Island National	36.696667	24.472778	Plaka, Milos	MLO	Greece	GR	Europe/Athens
NOZ	NOZ	airport	Spichenkovo	53.806389	86.871111	Novokuznetsk	NOZ	Russia	RU	Asia/Krasnoyarsk
NTL	NTL	airport	Newcastle	-32.795	151.834444	City of Newcastle	NTL	Australia	AU	Australia/Sydney
OZH	OZH	airport	Zaporizhia International	47.866944	35.315556	Zaporizhia	OZH	Ukraine	UA	Europe/Kiev
SLY	SLY	airport	Salekhard	66.590833	66.611111	Salekhard	SLY	Russia	RU	Asia/Yekaterinburg
TLN	TLN	airport	Toulon–Hyères	43.097222	6.146111	Toulon	TLN	France	FR	Europe/Paris
VNS	VNS	airport	Lal Bahadur Shastri International	25.452222	82.859444	Varanasi	VNS	India	IN	Asia/Calcutta
ZUH	ZUH	airport	Zhuhai Jinwan	22.006667	113.376111	Zhuhai	ZUH	China	CN	Asia/Shanghai
NKT	NKT	airport	Şırnak	37.363611	42.061944	Şırnak	NKT	Turkey	TR	Europe/Istanbul
AEP	AEP	airport	Aeroparque Jorge Newbery	-34.558889	-58.416389	Buenos Aires	BUE	Argentina	AR	America/Buenos_Aires
ATZ	ATZ	airport	Assiut	27.046389	31.011944	Asyut	ATZ	Egypt	EG	Africa/Cairo
AXD	AXD	airport	Alexandroupolis International	40.855833	25.956389	Alexandroupoli	AXD	Greece	GR	Europe/Athens
BAL	BAL	airport	Batman	37.928889	41.116667	Batman	BAL	Turkey	TR	Europe/Istanbul
